Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2549","Légumineuses Autres","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2549","Légumineuses Autres","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2551","Noix","2013","2013","Kcal/personne/jour","25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2551","Noix","2013","2013","g/personne/jour","0.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2555","Soja","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2556","Arachides Decortiquees","2013","2013","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2556","Arachides Decortiquees","2013","2013","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2558","Graines Colza/Moutarde","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2558","Graines Colza/Moutarde","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2560","Coco (Incl Coprah)","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2560","Coco (Incl Coprah)","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2563","Olives","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2563","Olives","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2571","Huile de Soja","2013","2013","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2571","Huile de Soja","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2572","Huile d'Arachide","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2573","Huile de Tournesol","2013","2013","Kcal/personne/jour","32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2573","Huile de Tournesol","2013","2013","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2574","Huile de Colza&Moutarde","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2575","Huile Graines de Coton","2013","2013","Kcal/personne/jour","10","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2575","Huile Graines de Coton","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2577","Huile de Palme","2013","2013","Kcal/personne/jour","16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2577","Huile de Palme","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2578","Huile de Coco","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2579","Huile de Sésame","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2580","Huile d'Olive","2013","2013","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2582","Huile de Germe de Maïs","2013","2013","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2582","Huile de Germe de Maïs","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2586","Huil Plantes Oleif Autr","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2586","Huil Plantes Oleif Autr","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2601","Tomates","2013","2013","Kcal/personne/jour","23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2601","Tomates","2013","2013","g/personne/jour","1.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2602","Oignons","2013","2013","Kcal/personne/jour","14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2602","Oignons","2013","2013","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2605","Légumes, Autres","2013","2013","Kcal/personne/jour","57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2605","Légumes, Autres","2013","2013","g/personne/jour","2.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2611","Oranges, Mandarines","2013","2013","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2611","Oranges, Mandarines","2013","2013","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2612","Citrons & Limes","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2612","Citrons & Limes","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2613","Pamplemousse","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2614","Agrumes, Autres","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2614","Agrumes, Autres","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2615","Bananes","2013","2013","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2615","Bananes","2013","2013","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2616","Bananes plantains","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2616","Bananes plantains","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2617","Pommes","2013","2013","Kcal/personne/jour","18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2617","Pommes","2013","2013","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2618","Ananas","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2618","Ananas","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2619","Dattes","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2619","Dattes","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2620","Raisin","2013","2013","Kcal/personne/jour","21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2620","Raisin","2013","2013","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2625","Fruits, Autres","2013","2013","Kcal/personne/jour","56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2625","Fruits, Autres","2013","2013","g/personne/jour","0.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2630","Café","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2630","Café","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2633","Feve de Cacao","2013","2013","Kcal/personne/jour","25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2633","Feve de Cacao","2013","2013","g/personne/jour","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2635","Thé","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2635","Thé","2013","2013","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2640","Poivre","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2640","Poivre","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2641","Piments","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2641","Piments","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2645","Épices, Autres","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2645","Épices, Autres","2013","2013","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2655","Vin","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2655","Vin","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2656","Bière","2013","2013","Kcal/personne/jour","74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2656","Bière","2013","2013","g/personne/jour","0.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2657","Boissons Fermentés","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2658","Boissons Alcooliques","2013","2013","Kcal/personne/jour","79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2680","Aliments pour enfants","2013","2013","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2680","Aliments pour enfants","2013","2013","g/personne/jour","0.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2899","Miscellanees","2013","2013","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","AZE","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2899","Miscellanees","2013","2013","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé","2013","2013","Kcal/personne/jour","339","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé","2013","2013","g/personne/jour","7.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","Kcal/personne/jour","243","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2805","Riz (Eq Blanchi)","2013","2013","g/personne/jour","4.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge","2013","2013","Kcal/personne/jour","22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2513","Orge","2013","2013","g/personne/jour","0.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs","2013","2013","Kcal/personne/jour","31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs","2013","2013","g/personne/jour","0.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2515","Seigle","2013","2013","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2515","Seigle","2013","2013","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2516","Avoine","2013","2013","Kcal/personne/jour","10","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2532","Manioc","2013","2013","Kcal/personne/jour","9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2532","Manioc","2013","2013","g/personne/jour","0.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2531","Pommes de Terre","2013","2013","Kcal/personne/jour","13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2531","Pommes de Terre","2013","2013","g/personne/jour","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2533","Patates douces","2013","2013","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2533","Patates douces","2013","2013","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2534","Racines, Nda","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2534","Racines, Nda","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2542","Sucre Eq Brut","2013","2013","Kcal/personne/jour","305","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2543","Edulcorants Autres","2013","2013","Kcal/personne/jour","44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2745","Miel","2013","2013","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2546","Haricots","2013","2013","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2546","Haricots","2013","2013","g/personne/jour","0.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2547","Pois","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2547","Pois","2013","2013","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2549","Légumineuses Autres","2013","2013","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2549","Légumineuses Autres","2013","2013","g/personne/jour","0.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2551","Noix","2013","2013","Kcal/personne/jour","19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2551","Noix","2013","2013","g/personne/jour","0.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2555","Soja","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2555","Soja","2013","2013","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2556","Arachides Decortiquees","2013","2013","Kcal/personne/jour","26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2556","Arachides Decortiquees","2013","2013","g/personne/jour","1.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2557","Graines de tournesol","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2558","Graines Colza/Moutarde","2013","2013","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2558","Graines Colza/Moutarde","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2560","Coco (Incl Coprah)","2013","2013","Kcal/personne/jour","30","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2560","Coco (Incl Coprah)","2013","2013","g/personne/jour","0.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2561","Sésame","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2561","Sésame","2013","2013","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2563","Olives","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2570","Plantes Oleiferes, Autre","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2570","Plantes Oleiferes, Autre","2013","2013","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2571","Huile de Soja","2013","2013","Kcal/personne/jour","9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2572","Huile d'Arachide","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2573","Huile de Tournesol","2013","2013","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2575","Huile Graines de Coton","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2576","Huile de Palmistes","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2577","Huile de Palme","2013","2013","Kcal/personne/jour","2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2578","Huile de Coco","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2579","Huile de Sésame","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2580","Huile d'Olive","2013","2013","Kcal/personne/jour","8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2582","Huile de Germe de Maïs","2013","2013","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2586","Huil Plantes Oleif Autr","2013","2013","Kcal/personne/jour","126","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2586","Huil Plantes Oleif Autr","2013","2013","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2601","Tomates","2013","2013","Kcal/personne/jour","12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2601","Tomates","2013","2013","g/personne/jour","0.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2602","Oignons","2013","2013","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2602","Oignons","2013","2013","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","664","Disponibilité alimentaire (Kcal/personne/jour)","2605","Légumes, Autres","2013","2013","Kcal/personne/jour","66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","BHS","Bahamas","674","Disponibilité de protéines en quantité (g/personne/jour)","2605","Légumes, Autres","2013","2013","g/personne/jour","3.71","Fc","Donnée calculée"
